"DISE id","School Name","Management","Medium of Instruction","Category","Sex","Cluster","Block","District","School Type","Assembly","Parliament","Pincode","Address","Landmark","Bus Number","Coordinates","BEO Name","BEO Contact","BEO Mobile","BEO Email","DDPI Name","DDPI Juristiction","DDPI Contact 1","DDPI Contact 2","DDPI Mobile","DDPI Email"
"33055","GKLPS CHANNADASIPALYA","ed","kannada","Lower Primary","co-ed","sunkadakatte jantha colony","south-1","bangalore u south","primary","Yeshvanthapura","Bangalore North","562130","Magadi Main Road, Tavarekere Post, Tavarekere Hobli, Bangalore, Channadasi Palya","Near Channadasi Palya Bus Stop","242 A, 242 B, 242 Z","POINT(77.4148 12.96996)","N Venkatesh","080-26608530","9480695025","beo1-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"32248","GKLPS YELLAPPANAPALYA","ed","kannada","Lower Primary","co-ed","cholanayakanahalli","south-1","bangalore u south","primary","Yeshvanthapura","Bangalore North","562130","Magadi Main Road, Thippagondanahalli Post, Tavarekere Hobli, Bangalore, Yellappanapalya","Near Siddeshwara Swamy Temple","242 Z","POINT(77.33637 12.95198)","N Venkatesh","080-26608530","9480695025","beo1-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"33060","GKLPS MUDDAYYANAPALYA (TAVAREKERE)","ed","kannada","Lower Primary","co-ed","taverekere","south-1","bangalore u south","primary","Yeshvanthapura","Bangalore North","560060","Ramohalli Post, Tavarekere Hobli, Bangalore, Muddayanapalya","Near Ration Store (Nyayabele Angadi)","242 K, 227 J","POINT(77.41726 12.93188)","N Venkatesh","080-26608530","9480695025","beo1-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"32237","GKLPS CHIKKAVEERAYANAPALYA","ed","kannada","Lower Primary","co-ed","taverekere","south-1","bangalore u south","primary","Yeshvanthapura","Bangalore North","562130","Dodda Aladamara Road, Tavarekere Post, Tavarekere Hobli, Bangalore, Chikka Veeranarayana Palya","Near Basaveshwara Swamy Temple","374, 377","POINT(77.40283 12.94521)","N Venkatesh","080-26608530","9480695025","beo1-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"33061","GKLPS PUTTAIAHNAPALYA","ed","kannada","Lower Primary","co-ed","sunkadakatte jantha colony","south-1","bangalore u south","primary","Yeshvanthapura","Bangalore North","562130","Tavarekere Post, Tavarekere Hobli, Bangalore, Puttayana Palya","Near Puttayana Palya Bus Stop","221, 221 J, 227 J, 242 K","POINT(77.41291 12.95702)","N Venkatesh","080-26608530","9480695025","beo1-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"32234","GKHPS TAVAREKERE","ed","kannada","Upper Primary","co-ed","taverekere","south-1","bangalore u south","primary","Yeshvanthapura","Bangalore North","562130","Magadi Main Road, Tavarekere Post, Tavarekere Hobli, Bangalore, Tavarekere","Opposite Tavarekere Police Station","242 A, 242 B, 242 Z","POINT(77.40142 12.9657)","N Venkatesh","080-26608530","9480695025","beo1-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"32537","GKLPS BHEEMANAKUPPE","ed","kannada","Lower Primary","co-ed","ramohalli","south-1","bangalore u south","primary","Yeshvanthapura","Bangalore North","560074","Ramohalli Post, Kengeri Hobli, Bhimanakuppe","Opposite Chanigaraya Swamy Temple & Near Ashwath Katte","227 C, 227 H, 227 K","POINT(77.43839 12.90411)","N Venkatesh","080-26608530","9480695025","beo1-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"32534","GKHPS RAMOHALLI","ed","kannada","Upper Primary","co-ed","ramohalli","south-1","bangalore u south","primary","Yeshvanthapura","Bangalore North","560060","Ramohalli Post, Kengeri Hobli, S-1, Ramohalli","Opposite Ramohalli Bus Stop","227 E, 227 C, 227 G","POINT(77.4182 12.90756)","N Venkatesh","080-26608530","9480695025","beo1-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"32979","GULPS J P NAGAR","ed","kannada","Lower Primary","co-ed","karisandra","south-1","bangalore u south","primary","Jayanagar","Bangalore South","560078","32nd C Main Road, 6th Cross, Mosque Complex, T.M.C.S Layout, J.P.Nagar 1st Phase, Bangalore, J.P.Nagar","Near Masjid-E-Mohammedia","","POINT(77.57975 12.91249)","N Venkatesh","080-26608530","9480695025","beo1-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"32819","GKHPS THUREHALLI","ed","kannada","Upper Primary","co-ed","uttara halli","south-1","bangalore u south","primary","Bangalore South","Bangalore Rural","560061","THUREHALLI,Utthara Halli,Bangalore","Opp THUREHALLI LAKE","210E","POINT(77.53856 12.89746)","N Venkatesh","080-26608530","9480695025","beo1-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"32635","GKHPS SHANKARAPURAM","ed","kannada","Lower Primary","co-ed","srinagara","south-1","bangalore u south","primary","Vijay Nagar","Bangalore South","560026","","","","POINT(77.553563117981 12.9471814093467)","N Venkatesh","080-26608530","9480695025","beo1-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"32344","GULPBS KANAKANAPALY","ed","kannada","Lower Primary","co-ed","basavanagudi","south-1","bangalore u south","primary","Chickpet","Bangalore South","560011","8th Main Road, 2nd Block, Jayanagar, Bangalore, Kanakana Palya","Near Ashoka Pillar","","POINT(77.58282 12.94291)","N Venkatesh","080-26608530","9480695025","beo1-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"32338","GKHPS KANAKANAPALYA","ed","kannada","Lower Primary","co-ed","basavanagudi","south-1","bangalore u south","primary","Chickpet","Bangalore South","560011","8th Main Road, 2nd Block, Jayanagar, Bangalore, Kanakana Palya","Near Ashoka Pillar","","POINT(77.58282 12.94291)","N Venkatesh","080-26608530","9480695025","beo1-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"32977","GUHPS SARBANDEPALYA","ed","kannada","Model Primary","co-ed","sarakki","south-1","bangalore u south","primary","Bommanahalli","Bangalore South","560070","Subramanyapura Main Road, Banashankari, Bangalore, Sarabandepalya","Behind Masjid","15 E","POINT(77.57169 12.91619)","N Venkatesh","080-26608530","9480695025","beo1-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"32739","GKLPS CHIKKALASANDRA","ed","kannada","Lower Primary","co-ed","uttara halli","south-1","bangalore u south","primary","Bommanahalli","Bangalore South","560028","Subramanya Pura Main Road, Chikkala Sandra Main Road, Chikkala Sandra","Opposite Chikka Thayamma Complex","210P, 210Z, 210N","POINT(77.54971 12.91368)","N Venkatesh","080-26608530","9480695025","beo1-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"32731","GKMPS KAGGALIPURA","ed","kannada","Model Primary","co-ed","kaggalipura","south-1","bangalore u south","primary","Yeshvanthapura","Bangalore North","560082","Kanakapura Main Road, Kagglipura, Bangalore South, Kagglipura","Opp Grama Panchayathi Office","211, 213, 214","POINT(77.51 12.8)","N Venkatesh","080-26608530","9480695025","beo1-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"33043","GKHPS CHANDRAPPA CIRCLE","ed","kannada","Upper Primary","co-ed","huluvenahalli","south-1","bangalore u south","primary","Yeshvanthapura","Bangalore North","562130","Chunchanaguppe post,tavarekere hobli, Chandrappa circle","Inside G.K.H.P.S","227 A-Z","POINT(77.37511 12.91247)","N Venkatesh","080-26608530","9480695025","beo1-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"33036","GULPS DODDA BASTI","ed","urdu","Upper Primary","co-ed","doddagollarahatti","south-1","bangalore u south","primary","Yeshvanthapura","Bangalore North","560060","Ullal Upanagara Post, Kengeri Hobli, S-1, Doddabasti","Near Doddabasti","223 G, 224 K","POINT(77.47344 12.93913)","N Venkatesh","080-26608530","9480695025","beo1-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"32418","GKHPS BABASABARAPALYA","ed","kannada","Upper Primary","co-ed","kengeri","south-1","bangalore u south","primary","Yeshvanthapura","Bangalore North","560074","Mysore Road, Kengeri Post, Kengeri Hobli, Bangalore, Babasabara Palya","Opposite Panchmukhi Ganesh Temple","226, 227, 228","POINT(77.46655 12.90117)","N Venkatesh","080-26608530","9480695025","beo1-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"33050","GKLPS SHANTHINAGARA","ed","kannada","Lower Primary","co-ed","huluvenahalli","south-1","bangalore u south","primary","Magadi","Bangalore Rural","561201","Chikana Halli Post,Tavarekere Hobil, Shanthi Nagar","Opp Shanthi Nagar Bus Stop","242W,227V,227Z,227A","POINT(77.34669 12.87955)","N Venkatesh","080-26608530","9480695025","beo1-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"32420","GKHPS DODDABELI COLONY","ed","kannada","Upper Primary","co-ed","kengeri","south-1","bangalore u south","primary","Yeshvanthapura","Bangalore North","560060","Annamma Devi Circle, Vidyapeeta Post, Kengeri Hobli, Bangalore, Doddabele Colony","Near Basava Samithi","220 D, 220 E","POINT(77.47263 12.88983)","N Venkatesh","080-26608530","9480695025","beo1-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"33067","GKLPS KOTTIGEPALYA","ed","kannada","Lower Primary","co-ed","sunkadakatte jantha colony","south-1","bangalore u south","primary","Rajarajeshwarinagar","Bangalore Rural","560079","Magadi Main Road Vishwaneedam post Bangalore, Kottigepalya","opp Ganesha Temple","242,252.243,265","POINT(77.5134 12.98544)","N Venkatesh","080-26608530","9480695025","beo1-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"32870","GKHPS DODDA KALLASANDRA","ed","kannada","Upper Primary","co-ed","vajara halli","south-1","bangalore u south","primary","Bangalore South","Bangalore Rural","560062","Doddakal Sandra, Kanakapura Main Road, Doddakal Sandra","Opp Water Tank","211A","POINT(77.55599 12.8855)","N Venkatesh","080-26608530","9480695025","beo1-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"32717","GKHPS NAGANAYAKANA HALLI","ed","kannada","Upper Primary","co-ed","kaggalipura","south-1","bangalore u south","primary","Yeshvanthapura","Bangalore North","560082","Kanakapura Main Road, Somanahalli Post, Uttarahalli Hobli, Bangalore South, Naganayakana Halli","Opp Maramma Temple","211D, 211K","POINT(77.47776 12.79249)","N Venkatesh","080-26608530","9480695025","beo1-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"32730","GKHPS SOMANAHALLI","ed","kannada","Upper Primary","co-ed","somanahalli","south-1","bangalore u south","primary","Yeshvanthapura","Bangalore North","560082","Kanakapura Main Road, Somanahalli Post, Uttarahalli Hobli, Bangalore South, Somanahalli","Opp Government Ayurvedic Hospital","211, 211B, 211H","POINT(77.50361 12.77233)","N Venkatesh","080-26608530","9480695025","beo1-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"32337","GKHPS BASAVANAGUDI","ed","kannada","Upper Primary","co-ed","basavanagudi","south-1","bangalore u south","primary","Chickpet","Bangalore South","560004","KR Road, Basavangudi","Opposite HP Petrol Bunk","31, 31 E, 210 P, 60 A, 65, 77 B","POINT(77.57404 12.94338)","N Venkatesh","080-26608530","9480695025","beo1-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"32872","GKLPS DODDIPALYA","ed","kannada","Lower Primary","co-ed","vajara halli","south-1","bangalore u south","primary","Yeshvanthapura","Bangalore North","560060","G.Gollahalli Post, Kengeri Post, S-1, Doddipalya","Near Devigere Bus Stop","228 D, 229 D, 219","POINT(77.47269 12.85776)","N Venkatesh","080-26608530","9480695025","beo1-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"32417","GKLPS CHOODENAPURA","ed","kannada","Lower Primary","co-ed","kengeri","south-1","bangalore u south","primary","Yeshvanthapura","Bangalore North","560060","Vidyapeeta Post, Kengeri Hobli, Bangalore, Chodenapura","Near Chodena Pu College","224, 224A, 224B, 224C, 224D","POINT(77.48479 12.90186)","N Venkatesh","080-26608530","9480695025","beo1-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"33065","GKLPS ERANAPALYA","ed","kannada","Lower Primary","co-ed","sunkadakatte jantha colony","south-1","bangalore u south","primary","Yeshvanthapura","Bangalore North","560091","Vishwaneedam post srigandadakval eeranapalya bangalore, Eeranapalya","Opp Doddamma temple","242 CD,246 B","POINT(77.50062 12.97523)","N Venkatesh","080-26608530","9480695025","beo1-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"31996","GULPS ANCHEPALYA (ANCHEPALYA)","ed","urdu","Lower Primary","co-ed","kumbalagodu","south-1","bangalore u south","primary","Yeshvanthapura","Bangalore North","560074","Kumbalagudu Post, Kengeri Hobli, S-1, Anchepalya","Behind Anchepalya Bus Stop","226 M, 226 N, 228","POINT(77.45716 12.89149)","N Venkatesh","080-26608530","9480695025","beo1-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"32864","GKHPS VAJARAHALLI","ed","kannada","Upper Primary","co-ed","vajara halli","south-1","bangalore u south","primary","Bangalore South","Bangalore Rural","560062","Thalaghattapura Post, Kanakapura Mian Road, Vajarahalli","Holiday Village Road","211, 212, 213","POINT(77.54233 12.87327)","N Venkatesh","080-26608530","9480695025","beo1-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"32735","GKHPS KAGGALIPURA COLONY","ed","kannada","Upper Primary","co-ed","kaggalipura","south-1","bangalore u south","primary","Yeshvanthapura","Bangalore North","560082","Kagglipura Harijana Colony, Kagglipura Grama Panchayathi, Bangalore South, Kagglipura Colony","Near Ayurvedic Hospital","216","POINT(77.50486 12.80565)","N Venkatesh","080-26608530","9480695025","beo1-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"32868","GKHPS ALAHALLI","ed","kannada","Upper Primary","co-ed","vajara halli","south-1","bangalore u south","primary","Bangalore South","Bangalore Rural","560062","avalahalli south range- 1, bangalore","masjid","","POINT(77.5766623020172 12.8893003120716)","N Venkatesh","080-26608530","9480695025","beo1-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"31985","GKLPS GERUPALYA","ed","kannada","Lower Primary","co-ed","kumbalagodu","south-1","bangalore u south","primary","Yeshvanthapura","Bangalore North","560074","Kumbalagudu Post, Kengeri Hobli, S-1, Gerupalya","Near Gerupalya Bus Stop","","POINT(77.4427 12.88539)","N Venkatesh","080-26608530","9480695025","beo1-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"31994","GKLPS TIPPUR","ed","kannada","Lower Primary","co-ed","k gollahalli","south-1","bangalore u south","primary","Yeshvanthapura","Bangalore North","560060","K.Gollahalli Post, Kengeri Post, S-1, Thipuru","Opposite Thipuru Bus Stop","288 A, 288 B, 288 C, 288 D","POINT(77.44133 12.81527)","N Venkatesh","080-26608530","9480695025","beo1-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"32925","GKHPS BANGARAPPANAGAR","ed","kannada","Upper Primary","co-ed","veerabadra nagara","south-1","bangalore u south","primary","Rajarajeshwarinagar","Bangalore Rural","560039","2nd Main Road, 4th Cross, Raja Rajeshwari Nagar Post, Bangalore, Bangarappa Nagar","Opposite Ganesha Temple And Neare B.G.S. Global College","225G, 225P, 239D","POINT(77.52797 12.92514)","N Venkatesh","080-26608530","9480695025","beo1-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"31993","GKLPS TITTAHALLI","ed","kannada","Lower Primary","co-ed","k gollahalli","south-1","bangalore u south","primary","Yeshvanthapura","Bangalore North","560060","K.Gollahalli Post, Kengeri Post, S-1, Thittahalli","Near Thittahalli Bus Stop","228 B, 401 L, 212 B","POINT(77.46095 12.82067)","N Venkatesh","080-26608530","9480695025","beo1-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
"31989","GKLPS KARUBELE","ed","kannada","Lower Primary","co-ed","kumbalagodu","south-1","bangalore u south","primary","Yeshvanthapura","Bangalore North","560060","Kumbalagudu Post, Kengeri Hobli, Bangalore, Karubele","Beside Maramma Temple","224A, 224D","POINT(77.46591 12.87468)","N Venkatesh","080-26608530","9480695025","beo1-s.edu.karbng@kar.nic.in","Ashwatha Narayana Gowda","DDPI, Bangalore South","P : 080-26701189","F : 080-26705692","M : 9448999327","ddpi-s.edu.karbng@nic.in"
